# ds_dist,area,A_pol,meas_elev,interp_h
1.800000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 3.185000000000000497e+01 6.658269866622041899e-01
1.850000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 3.093750000000000355e+01 6.826445504389453411e-01
1.900000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 3.000000000000000355e+01 6.998154335831299200e-01
1.950000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.903750000000000497e+01 7.173337271459985232e-01
2.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.805000000000000426e+01 7.351936076014116139e-01
2.050000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.703750000000000142e+01 7.533893406329319475e-01
2.100000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.600000000000000355e+01 7.719152843195097313e-01
2.150000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.493750000000000355e+01 7.907658917642748087e-01
2.200000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.385000000000000142e+01 8.099357132100312162e-01
2.250000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.273750000000000426e+01 8.294193976837838100e-01
2.300000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.160000000000000142e+01 8.492116942109423361e-01
2.350000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.043750000000000355e+01 8.693074526381951994e-01
2.400000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.925000000000000355e+01 8.897016241019990446e-01
2.450000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.803750000000000142e+01 9.103892611776098764e-01
2.500000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.680000000000000426e+01 9.313655177415435249e-01
2.550000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.553750000000000142e+01 9.526256485781124939e-01
2.600000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.425000000000000000e+01 9.741650087586929407e-01
2.650000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.293750000000000000e+01 9.959790528202577820e-01
2.700000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.160000000000000142e+01 1.018063333767650791e+00
2.750000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.023750000000000426e+01 1.040413501922226258e+00
2.800000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 8.850000000000001421e+00 1.063025303637519903e+00
2.850000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 7.437500000000000000e+00 1.085894579900926527e+00
2.900000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 6.000000000000000000e+00 1.109017264838635830e+00
2.950000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 4.537500000000001421e+00 1.132389384139487865e+00
3.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 3.050000000000004263e+00 1.156007053411997942e+00
3.050000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.537500000000001421e+00 1.179866476487341664e+00
3.100000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 3.465735902799726431e-01
