# ds_dist,area,A_pol,meas_elev,interp_h
0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.921999999999999886e+01 3.465735902799726431e-01
5.000000000000000000e-01 1.000000000000000000e+00 5.000000000000000000e-01 1.921499999999999986e+01 3.466159185262808751e-01
1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.919999999999999929e+01 3.467428980672763728e-01
1.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.917499999999999716e+01 3.469545133132175829e-01
2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.914000000000000057e+01 3.472507382946833920e-01
2.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.909499999999999886e+01 3.476315366827736897e-01
3.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.903999999999999915e+01 3.480968618173447826e-01
3.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.897499999999999787e+01 3.486466567432388586e-01
4.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.889999999999999858e+01 3.492808542544471595e-01
4.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.881499999999999773e+01 3.499993769461408610e-01
5.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.871999999999999886e+01 3.508021372744872246e-01
5.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.861499999999999844e+01 3.516890376241568195e-01
6.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.850000000000000000e+01 3.526599703834170652e-01
6.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.837500000000000000e+01 3.537148180266931341e-01
7.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.823999999999999844e+01 3.548534532044660406e-01
7.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.809499999999999886e+01 3.560757388403676948e-01
8.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.793999999999999773e+01 3.573815282353174916e-01
8.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.777499999999999858e+01 3.587706651785363410e-01
9.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.759999999999999787e+01 3.602429840652625614e-01
9.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.741499999999999915e+01 3.617983100209824499e-01
1.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.721999999999999886e+01 3.634364590319784094e-01
1.050000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.701500000000000057e+01 3.651572380819868568e-01
1.100000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.679999999999999716e+01 3.669604452947478057e-01
1.150000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.657499999999999929e+01 3.688458700822237479e-01
1.200000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.633999999999999986e+01 3.708132932982482477e-01
1.250000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.609499999999999886e+01 3.728624873973592213e-01
1.300000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.583999999999999986e+01 3.749932165985753185e-01
1.350000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.557499999999999929e+01 3.772052370538461208e-01
1.400000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.529999999999999893e+01 3.794982970209173634e-01
1.450000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.501499999999999879e+01 3.818721370403423410e-01
1.500000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.471999999999999886e+01 3.843264901163589986e-01
1.550000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.441499999999999915e+01 3.868610819013585944e-01
1.600000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.409999999999999787e+01 3.894756308836582748e-01
1.650000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.377499999999999858e+01 3.921698485782963983e-01
1.700000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.343999999999999773e+01 3.949434397205583980e-01
1.750000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.309499999999999886e+01 3.977961024619464103e-01
1.800000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.273999999999999844e+01 4.007275285683038479e-01
1.850000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.237500000000000000e+01 4.037374036198033145e-01
1.900000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.200000000000000000e+01 4.068254072125145338e-01
1.950000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.161499999999999844e+01 4.099912131612580279e-01
2.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.121999999999999886e+01 4.132344897034745390e-01
2.050000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.081499999999999950e+01 4.165548997038177048e-01
2.100000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.039999999999999858e+01 4.199521008591983184e-01
2.150000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 9.974999999999997868e+00 4.234257459040147720e-01
2.200000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 9.539999999999999147e+00 4.269754828153000115e-01
2.250000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 9.094999999999998863e+00 4.306009550175226575e-01
2.300000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 8.639999999999998792e+00 4.343018015867961545e-01
2.350000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 8.174999999999998934e+00 4.380776574542501467e-01
2.400000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 7.699999999999999289e+00 4.419281536083221051e-01
2.450000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 7.214999999999998082e+00 4.458529172957430564e-01
2.500000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 6.719999999999998863e+00 4.498515722210003620e-01
2.550000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 6.214999999999998082e+00 4.539237387440584470e-01
2.600000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 5.699999999999999289e+00 4.580690340761427448e-01
2.650000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 5.174999999999998934e+00 4.622870724733896819e-01
2.700000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 4.639999999999998792e+00 4.665774654281808487e-01
2.750000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 4.094999999999998863e+00 4.709398218579920470e-01
2.800000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 3.539999999999999147e+00 4.753737482915891821e-01
2.850000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.974999999999997868e+00 4.798788490524205641e-01
2.900000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.399999999999998579e+00 4.844547264390682839e-01
2.950000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.814999999999997726e+00 4.891009809026181099e-01
3.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.219999999999998863e+00 4.938172112208343845e-01
3.050000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 6.149999999999984368e-01 4.986030146690218490e-01
3.100000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 3.465735902799726431e-01
